96502	96502 96500 43022 43026 97775 43025 46218 97670 97671 46210 46214 89976 97771 111414 102418 167070 102410 102411 167075 102413	
56203	56203 166211 166213 82546 56209 98051 98050 2432 2437 16357 16352 16351 93971 93975 61816 105721 117350 117353 61818 117354	
81160	81160 69213 69212 21624 49555 56799 49552 63078 49558 152450 130193 63070 149118 149119 149116 45410 45412 81149 124380 162354	
97674	97674 48715 106460 48716 106465 48713 106469 48719 112972 29398 18587 29394 29395 137786 29397 137781 29393 632 103495 637	
119765	119765 158337 158335 81493 81494 163053 151092 150659 46257 150650 150652 65557 65554 65555 2524 167254 81723 160086 116483 116481	
152453	152453 152104 151794 142225 120107 144774 34454 144770 34459 34458 91722 91723 77492 77494 73136 73135 165062 66591 93761 165064	
116772	116772 116775 116776 165108 106256 116779 106254 106255 106253 106251 25090 25097 25096 25098 58828 105509 105505 58821 105503 58824	
25567	25567 25569 85442 140996 85440 85446 140990 166677 135779 139211 139213 135777 135774 134428 134429 169475 134421 134422 87353 39809	
32111	32111 32118 166075 166077 166070 166071 166072 166073 166078 56065 56066 56067 141666 141667 141662 113180 57336 101862 57338 37565	
102961	102961 102962 60075 8137 8131 138990 48836 161478 15439 163446 2722 167093 167099 2728 93805 93806 93803 167011 105612 105614	
4513	4513 4510 70034 4516 116879 85282 116878 125725 85285 85286 104107 104108 141486 92248 141485 141482 141483 141481 5280 5284	
11649	11649 9428 9421 159281 11643 9422 17774 52760 17779 17778 64315 86653 148512 148510 148515 148519 42775 21395 42771 42772	
166674	166674 10811 136231 56258 101654 17748 93941 93943 93944 155705 57125 57122 57120 96719 65765 150467 65763 65762 117386 16300	
162357	162357 124383 124384 164728 162352 58044 46851 46852 49881 58041 46856 46857 46858 125470 49888 163086 163085 158760 158763 158765	
26055	26055 75081 151002 138077 53967 36767 36761 162995 57429 151348 162994 58952 18559 14677 14676 33737 18555 18553 58958 58959	
135406	135406 82641 82642 82644 82649 7417 110671 42415 169139 16638 16636 16631 97753 88110 88115 12741 16945 12743 52339 64740	
62417	62417 62414 14783 62419 81943 81942 20668 33603 120978 159954 140564 118940 118943 118945 118949 152299 139675 85068 85069 139670	
135403	135403 84031 75230 75236 165198 2172 2171 167685 163083 2178 163080 4961 3844 14045 14046 14043 96269 14048 3261 151241	
141488	141488 21786 95219 152127 119021 10249 42955 119020 42958 116874 125097 84629 84628 138097 138096 138099 138098 83933 159834 39719	
58825	58825 36567 36566 139850 139851 139856 139854 63890 20917 20913 14670 134601 20558 33420 18420 18424 18425 108904 168833 18428	
37567	37567 37562 37569 161578 3780 75247 143549 75248 4996 4997 134559 134554 41201 41203 41205 41206 134553 159968 133028 133025	
158764	158764 158767 124451 158768 162686 162684 162683 158844 94126 162680 162689 162688 53742 10774 53745 10778 53749 14853 112923 158845	
68105	68105 63659 82073 12545 82071 82076 12542 12541 155289 82079 123014 95920 95922 95923 95928 7479 110613 50928 110619 50922	
39805	39805 39807 83845 39803 157382 157383 105345 105346 105341 105343 105349 89790 36586 123536 36582 104845 157388 18953 157389 18958	
5044	5044 5043 38578 38579 38572 38574 129120 61279 103672 70103 166588 33082 114274 33087 18889 33085 33084 18884 18887 103676	
150083	150083 166171 82204 65385 150087 159356 64479 159633 64477 64474 16277 51866 51863 16272 16278 149227 117278 117279 149222 117270	
163776	163776 139078 163773 122957 6238 122950 6235 53517 6233 6232 10564 125074 125077 125071 125070 96701 156251 14981 14989 14988	
170692	170692 103778 170690 111960 116374 143402 111966 143408 115269 100919 145767 35260 129483 35267 56865 23253 23252 136313 101738 52365	
21398	21398 123053 27491 20446 20445 95963 20443 20441 20440 27499 107071 122825 45749 20449 143127 63097 9289 9288 9285 89973	
48331	48331 45522 26948 163794 152070 44698 44699 152075 163791 44696 44691 44692 26947 68749 157649 1949 158619 169834 68741 1940	
141005	141005 85717 125271 80944 125276 44128 44129 44126 125279 44122 166397 44121 38176 164513 164515 164517 170878 164519 164518 18711	
48117	48117 48116 47121 47124 48113 149716 15205 82761 48111 82765 82768 48110 159314 39265 149717 39268 80728 155362 42513 111127	
96705	96705 96704 93955 57139 96703 93950 3571 96709 57130 117371 117370 16379 17499 61879 61878 105742 105745 97255 97256 158241	
102343	102343 63525 63526 9775 167013 9773 37366 24169 37365 24164 24160 108693 42681 136835 136839 21082 157229 157228 68329 68323	
90126	90126 167897 167891 167890 167892 29358 29359 10518 10519 63252 121020 95189 10512 53563 10510 29353 95182 95183 29356 8866	
58227	58227 58228 111399 86174 161649 120203 129263 148606 148603 148602 148600 86848 132318 132319 132314 142723 132317 142727 142724 132313	
133024	133024 159966 98395 133023 133022 37693 37697 14074 37698 106076 106077 106075 106072 106073 106070 59493 3255 106079 102987 102980	
159960	159960 170857 170856 84243 170850 164571 170852 5191 164579 75336 134796 134797 138475 134795 138470 162801 162803 162802 40311 40310	
63257	63257 31858 31850 31856 53568 55227 55225 32623 32624 32625 51761 165210 93533 93532 93535 165214 51768 165216 56757 75689	
142103	142103 8864 142106 21404 21405 21401 8869 62788 26834 97657 26831 67578 67576 67574 67570 138652 157737 106484 96987 157732	
146289	146289 166963 146284 39713 71347 53455 71343 41798 149605 41796 151369 41790 7044 7041 123449 123447 93891 123443 49869 151365	
140869	140869 140868 85393 140863 85395 148096 168032 134334 134331 168031 125456 168035 5068 38550 38551 38555 38557 70163 70165 70164	
93101	93101 148043 114434 114437 104248 55652 55650 51339 55657 55654 32276 55659 32271 51332 56300 25390 110221 25392 110223 25395	
9286	9286 63099 63098 9283 9282 78252 163310 163311 163316 163314 126664 109503 109501 126666 109505 10202 156199 53410 10201 156195	
41375	41375 41376 159757 41372 84715 164743 123287 123280 86408 86405 14188 106956 37185 37180 37181 15856 15852 15853 15858 83159	
146114	146114 112079 68770 33882 112074 112073 112072 112071 72888 27832 157671 27836 72882 72883 72886 168947 168944 71500 168940 168941	
146444	146444 37256 24017 24012 22888 132036 22880 22884 22886 67195 67192 165383 165381 130922 65346 93642 30154 30155 68218 30157	
108902	108902 168835 15613 30192 141966 30195 15614 15615 30198 138894 113857 113851 78036 78034 78032 112105 37216 18391 18392 112108	
162381	162381 124377 154256 19954 19951 19958 88004 88006 88000 88009 150309 52443 17271 52446 119886 119884 90339 10728 53715 10726	
2854	2854 1490 1494 28539 135209 28536 112851 54932 79038 143746 143745 62239 20046 20045 48594 62230 62231 79034 62237 62235	
18774	18774 156068 87132 87133 87139 41553 39625 39626 39621 39623 39622 83628 39628 129402 162583 159986 159987 159984 71761 71762	
48063	48063 106718 48067 39742 106716 106714 67173 67170 67177 57933 156359 67178 163226 168235 29288 163225 163220 168233 29282 29280	
14218	14218 41197 5466 14214 14216 28721 106898 123843 36611 36613 41199 87626 87627 137946 137944 29911 29914 83715 129714 129717	
156198	156198 8425 8429 111739 119123 115890 115893 115895 115897 50552 32991 123445 50555 9832 89861 89862 156192 89869 151027 151021	
156197	156197 53418 63322 63324 149642 149643 112455 149646 149648 149649 37962 37964 37965 37967 34439 144755 115104 115105 144750 115100	
157731	157731 149489 96988 68638 160042 160041 106627 106626 158900 158905 697 96460 151770 151772 151775 24578 24577 145882 24575 54039	
157730	157730 87502 160044 160043 42502 42503 42501 42506 42507 42509 84975 88228 12659 12658 97028 12652 161961 12650 97023 84978	
170841	170841 156601 10198 40938 163557 163550 163551 163552 40933 5188 1128 169012 169011 169010 164021 131918 1120 97904 164568 3650	
47786	47786 38179 43201 43205 146406 19164 129094 19161 96328 11352 89123 11350 96322 155083 88835 88836 88830 88832 88833 170270	
138304	138304 41154 169633 169631 164206 164201 164200 169635 40203 162914 40206 40205 162910 162919 156481 11137 11136 11134 43242 11138	
168237	168237 92037 92036 92035 100307 92039 92038 100303 163121 111110 124669 43904 43906 43909 43908 86904 163229 86903 140902 128329	
37749	37749 21535 147889 142040 37742 157712 30779 6988 149608 30777 30771 6981 86717 86716 159746 159742 159743 127284 138794 123195	
157223	157223 7734 68327 67310 67316 37982 37983 91832 169120 170118 3027 19810 170116 170117 170110 3022 3021 59977 59976 30356	
111783	111783 143105 134186 126801 126800 126805 148185 126807 12456 12450 110295 48845 48846 48842 151988 151989 151982 151983 86635 167651	
29287	29287 29285 109476 169547 68819 157918 157917 68815 68810 157912 146279 25886 25887 25889 169483 126439 156404 34507 79508 79505	
169544	169544 140908 140909 125132 125135 128324 75747 138249 75748 169540 134276 134278 169542 138753 169549 169548 5108 5109 5102 5103	
83151	83151 18376 33954 14455 18373 18370 108477 33958 50593 123960 116717 15580 15581 131707 34985 30607 30608 15589 13867 13866	
144752	144752 26726 50263 26728 50269 66311 66310 24379 24378 2982 114851 2980 114857 2985 2984 158835 88728 157821 158836 157826	
103163	103163 85849 85846 85844 85845 86224 85840 103168 37092 525 37094 136544 47314 14811 47316 168516 87721 87720 103293 87724	
151776	151776 91535 91534 103606 103604 91538 103603 143249 101602 101604 101605 101606 124638 159043 4715 155195 124631 124632 124634 144295	
24572	24572 24571 24570 91455 169495 58559 62122 62120 62121 58550 28407 58557 28405 115072 115071 144624 34329 34327 144628 34325	
86718	86718 14695 14694 14696 14691 47827 47824 47825 47822 155900 158216 61030 40448 40445 40444 40446 47796 47797 14527 47799	
111803	111803 143522 115580 143527 111806 139588 154370 66139 120179 136011 136017 66131 66132 66135 66136 25971 25972 156777 25974 25977	
17982	17982 17984 122222 17988 17989 127940 122228 111021 8738 8736 8737 8734 8733 97250 114212 114215 114217 110779 50866 50867	
143526	143526 68991 68990 62396 157896 157897 157894 68996 68999 150237 157898 160101 58725 158849 87481 164619 150235 79152 79150 79154	
169949	169949 39468 144992 39463 39462 77844 39467 77842 39465 59973 34136 144457 34135 34132 34133 88415 34138 109871 100469 133948	
71764	71764 89951 71766 108873 12590 8045 8049 123066 163618 44908 86664 44905 44906 126654 126656 89489 126653 150358 65058 158163	
30357	30357 30355 30358 169942 169945 59979 59978 4194 147717 112225 103765 103766 111978 34183 34181 34180 34187 34186 143411 115291	
68926	68926 127537 136632 136636 164486 143259 77345 67953 67955 67957 111371 67959 131061 111372 131067 111374 50194 50199 28717 28716	
145766	145766 45038 57957 167968 29260 57952 57951 29263 156334 156336 167962 29269 10468 57958 63140 78305 78304 63144 78308 168298	
170604	170604 170605 170601 170602 170609 157222 19667 101782 19661 19660 17549 17543 17545 130622 130621 124194 124197 124196 125822 101432	
34320	34320 35056 35057 35054 35052 35053 35050 148280 165134 148996 165136 148993 148992 148991 148990 91982 91981 148285 91984 55122	
8516	8516 8510 138467 88686 119014 119015 159055 119011 12841 12846 95229 50461 50467 50464 50465 164564 50468 50469 95225 95224	
28392	28392 28391 23661 28395 28394 66421 66420 1238 89821 89822 78869 27710 149590 74736 27714 150915 27718 74737 169301 59370	
47645	47645 126723 118787 47648 47649 8286 48926 8280 143250 123267 123261 123269 157145 163882 117633 167625 163884 117638 163889 161031	
132041	132041 15220 23664 15224 155792 82742 87515 82744 82745 82746 39242 16554 16556 28398 18563 16559 126237 42539 12643 42536	
78943	78943 32565 166429 166428 165399 115989 166423 111406 111405 8354 115983 115980 8357 119658 119659 119651 119654 126326 140700 140701	
50864	50864 110775 110771 142155 160459 160455 160456 127948 160450 160451 66954 111799 111792 111794 126834 83295 126833 143688 115987 166421	
66424	66424 97039 84962 84961 88232 88233 135006 125957 69478 154778 154776 100646 69477 46578 69470 69473 103294 21044 16883 21046	
67795	67795 67791 131665 131662 145974 92502 26610 26611 26612 24289 23065 136125 136124 66229 23062 24283 24282 66221 144378 61790	
103297	103297 103296 87728 15038 6503 15031 6506 15034 39498 39499 77838 77834 168905 39497 77831 170641 170642 170644 144160 170646	
11001	11001 11000 151173 85306 151174 169304 136314 113491 148180 50999 114508 114505 110683 50990 110681 50996 50994 160528 160529 51022	
25979	25979 81086 29628 60280 29620 3808 3807 23485 23483 23480 3802 34613 144170 109094 34619 34618 109092 92617 63954 92614	
97876	97876 58113 160373 58111 58117 58114 96816 137495 54474 54470 15037 20797 164860 164865 164864 20791 62569 158672 62564 97873	
55124	55124 55125 144198 129373 129370 144190 144197 162702 134197 151192 110512 130426 110511 110517 110514 130423 23719 23710 59205 59207	
97871	97871 105905 105908 26747 26745 92458 26740 26741 92454 92457 92451 92453 114834 114836 114831 50287 50284 50285 34766 34764	
38143	38143 38142 72864 38140 38146 136940 38149 136945 91960 11345 11347 11340 43235 11349 19113 19112 5708 5709 19119 5705	
79342	79342 148731 79341 170062 148730 79348 79349 77121 77122 157790 132444 157793 168746 132447 103618 91524 91526 103616 91520 91522	
79619	79619 45815 45816 136943 45812 39884 39886 36671 39889 36679 85771 85772 17648 133739 146511 146510 146513 44143 44144 133730	
127528	127528 158161 65052 65051 150353 65054 154850 160858 28887 160851 28884 28882 160856 158292 158294 158297 109168 158299 69682 13645	
170647	170647 170648 136435 88447 39143 39144 39146 39147 35878 17276 164063 35872 103835 103834 19629 19628 88199 88198 84823 131530	
88287	88287 88284 88282 116487 131409 167258 131407 159578 159902 108308 86252 4775 4772 77015 159900 4779 168469 155154 165982 160677	
126348	126348 129538 23995 23996 74709 29332 23998 27284 78859 27283 78854 115810 115814 115815 115817 115818 170522 92309 73089 92305	
161033	161033 88990 88997 161034 82399 82398 82397 161038 162473 162651 7559 7558 7553 7552 19339 155697 51939 155693 155690 117184	
115853	115853 100308 92342 92345 92346 152479 114181 35699 114182 145378 114184 114187 79093 50517 145371 163050 109436 52915 52917 52911	
52820	52820 136652 162817 112859 162818 160903 75500 75502 75503 75505 110195 109434 26289 26288 26286 26280 114439 93105 118767 165646	
8192	8192 12444 8194 48859 82155 166427 8198 8199 48853 48850 111400 144653 151996 151990 143687 143685 166119 161328 166113 166111	
32870	32870 32873 158173 32874 32877 32876 165000 165007 144286 144282 144280 158177 144289 110426 35471 35472 35473 35475 145153 69939	
34742	34742 34744 35295 107208 100255 35298 107200 66027 103501 66025 66024 66022 24445 50113 130956 130957 50116 130951 66029 50115	
51025	51025 51024 51027 160520 93211 160522 93215 160526 61333 61330 61336 148186 61334 61338 111488 96195 126902 28866 28860 28863	
6432	6432 6430 82407 155675 87437 87431 82402 82401 15329 39386 89965 39385 39382 39380 131885 131887 131881 108825 169033 89960	
59203	59203 27009 27007 27005 27002 27003 150820 150821 89617 92184 92180 92189 165790 165792 165794 165796 165797 165798 165799 135550	
100125	100125 100128 131792 164679 131796 24594 24591 24590 24593 145809 96774 114511 50041 145800 50043 32619 32611 55275 32613 88782	
87924	87924 86287 87921 159035 159033 130689 115794 130682 159031 130686 130687 141640 140295 140296 140297 131086 6756 6754 92760 119966	
59209	59209 32988 103580 6600 6603 103583 6606 6608 139420 139427 92186 131157 87690 100328 145646 145647 145640 50603 124587 100321	
89137	89137 96336 88840 88842 88845 88844 127637 69718 103345 103343 103341 155071 95479 60315 60314 120362 60311 124917 124792 160332	
91523	91523 145627 145625 145622 145623 139758 6426 145628 135126 101615 101614 136763 42077 135124 155644 6422 42072 140055 140052 135123	
19333	19333 19337 51934 88660 88662 88665 21269 165038 120762 13887 104518 64836 64837 13883 64835 120768 120769 150716 96325 46199	
32614	32614 32617 32616 131243 22282 131245 131248 57145 24622 151200 151203 57147 160516 135542 135543 135544 135545 22758 170881 141278	
110429	110429 130339 74692 74691 64091 74698 23808 140509 23803 140506 140500 140501 23804 65838 27138 160039 65831 65832 27136 65837	
32589	32589 55789 125702 32581 55787 32584 55783 98600 98606 166448 115926 98605 166445 115929 166447 166446 166441 128550 9940 35580	
13644	13644 69687 13641 69685 154589 154588 96426 89225 96422 89221 43301 43307 19029 16038 16037 16034 19021 19020 5816 166167	
131533	131533 88190 131539 84829 84828 86090 4175 4176 154615 69517 86096 86097 86098 4179 162276 166716 131781 46442 46441 46440	
28862	28862 28868 163950 163954 163955 163956 163958 155219 155211 25153 25156 25157 163168 138907 162495 169226 82577 166206 166204 166203	
22534	22534 79095 52918 22530 22533 149805 60862 26449 26448 26445 26444 26447 165484 165485 165482 25622 25623 25624 25626 65303	
137260	137260 33696 14713 14717 14718 14719 33698 75935 30527 30521 13941 13943 13944 75930 18148 89769 89768 18141 5539 155556	
35679	35679 45296 168520 3906 154184 124501 3908 69285 69282 140281 20117 35247 116293 50147 50146 50140 92774 92775 92776 66795	
148045	148045 21149 21148 21144 21141 21143 32990 12290 12294 69040 20819 124221 124220 154347 69045 69046 159112 69049 20813 162299	
165311	165311 149126 21633 21632 49541 21637 111829 45464 45467 45462 113176 93483 154298 162348 162349 69196 93485 162344 162345 49891	
153937	153937 1060 5303 1065 5307 71711 71710 149635 17869 87146 87141 87142 122342 17862 122341 17866 122345 156921 129492 123695	
161326	161326 166117 161323 92983 92981 92980 19245 51805 51803 19243 19249 51808 117299 158930 149242 117290 117292 149248 149249 119792	
19759	19759 19758 170487 19755 170485 151639 54370 17611 33691 17616 130756 168461 130754 130755 13502 13503 13505 13506 130759 101500	
86317	86317 19451 167964 157024 154465 134102 134101 19982 19981 19987 160684 19985 19989 143234 38864 38865 17469 38867 38869 17465	
32906	32906 32902 98429 100900 56656 100902 98427 130204 130207 130200 130202 145028 145029 4614 93360 128430 23935 93364 23933 23938	
65836	65836 25402 154843 25406 135344 32296 32292 49745 32299 32298 139119 116389 74933 139113 139112 135341 139116 75878 75871 98735	
57456	57456 57454 57455 39787 101967 84145 84140 105241 33120 33121 33122 84148 33125 75388 26005 165256 26007 26001 127220 134637	
165868	165868 131855 166506 13818 13816 123158 96214 160936 160935 123159 103080 88906 103084 103087 38337 38331 170307 120334 89364 11557	
116346	116346 56877 17347 52353 60266 60264 155454 155451 155453 155459 50971 69026 81397 64012 154326 124241 154320 64016 64017 20877	
80802	80802 123700 80809 130419 169602 169607 1759 1758 1756 159783 1750 144614 162928 162927 162925 28361 28364 28365 28368 11160	
165866	165866 116517 112365 37037 89349 5950 11539 11538 5957 5956 11532 11530 89344 150211 65113 88696 88697 65116 150214 88692	
135095	135095 144309 100336 100334 131120 131121 131126 78580 110905 170947 92048 50630 50636 50635 98870 92043 50639 92041 92047 130839	
16587	16587 16586 80713 80717 50221 156370 16588 161927 161925 88266 12692 12691 12690 46047 46045 88268 12698 52222 52220 52226	
158588	158588 67714 67712 67711 50358 50359 151665 151660 50350 2835 50353 1436 68895 1435 28558 157991 1431 160627 58405 58400	
25396	25396 25398 167647 167642 57658 170371 57650 160206 170372 57656 65237 65236 82376 155323 82378 170375 60047 120217 60044 120213	
101507	101507 101504 58459 86876 20709 124710 124717 32419 20702 20703 20704 79003 20706 86879 42304 164742 140472 17152 79006 140478	
119796	119796 119794 158347 119799 119798 158343 158931 160076 150648 142484 65543 113617 65544 65546 64494 160070 64493 64499 153971 167248	
43019	43019 2221 1 5921 5923 138282 103354 97642 97641 97645 103357 144955 120184 120181 120189 138301 102409 148297 148291 124774	
23939	23939 140618 65944 27224 27222 97630 140610 51150 51153 65948 140617 144 143 36376 36377 25575 95423 36379 164787 139205	
120168	120168 120169 81178 105560 64630 69207 86386 159354 69200 43788 63068 152469 21653 21655 21654 49527 21659 49528 152463 63066	
52224	52224 97066 162504 95519 53177 53171 53173 19803 19802 19801 7828 21093 21090 7823 63667 19809 63661 52599 64127 64123	
98733	98733 74937 39960 39969 151502 32121 32127 32125 32128 151500 166061 166067 166065 166069 147929 26266 26261 56098 26262 56091	
96049	96049 114194 999 167933 116769 106247 106246 116762 142198 25089 25084 2083 2080 2086 25083 134945 134943 105572 10193 146054	
154324	154324 133576 133571 93472 124243 25812 124242 5316 64019 108817 108815 71700 71701 108818 71709 17875 11089 17877 17871 11083	
17507	17507 17503 41947 13478 41942 41941 90268 161995 90261 90265 90267 135927 101479 128899 152516 101474 101473 101472 20676 20677	
64540	64540 64541 106083 106082 106081 106080 52176 64548 60048 53884 53889 102972 117167 117164 117161 158749 98134 157496 105197 98131	
85381	85381 85380 85385 125665 85387 125667 75891 150110 134303 134309 151469 168774 84382 38546 5078 38544 38543 84384 38540 5073	
10721	10721 10723 152488 49583 63008 27780 152482 63004 152481 49588 12388 12385 54841 12381 12380 12383 64380 64381 152154 125427	
20874	20874 124249 20871 148451 148458 148459 92589 16691 16690 16697 152869 16698 104732 166840 166843 161810 161817 166844 161815 166846	
9007	9007 9006 9003 113877 24036 37235 24032 24030 37233 87015 24039 159206 64555 170283 124705 55054 115430 115434 55055 64550	
63067	63067 149102 10697 105566 45403 124395 61735 45404 45405 124399 127546 162360 162361 162363 162364 162365 162366 160212 154699 135432	
93962	93962 93963 93961 93966 105750 61808 61809 105758 129029 61802 141908 119488 141903 119486 141900 141906 141905 141904 113628 152880	
128388	128388 85479 85477 124231 85475 128380 128381 139209 166664 166660 166663 166669 170407 170404 39816 39812 39811 105370 105372 105375	
67842	67842 67840 112854 131755 144130 131752 145840 50005 145844 50007 145848 23115 23117 23110 23111 151799 54326 151791 48593 131283	
70027	70027 91410 85279 85278 85275 104116 125716 85271 60752 91413 141490 122725 122720 122721 115098 17017 135892 42940 42941 135896	
57255	57255 2538 81719 2533 167243 2536 167245 2535 46531 46530 46534 46539 46538 17166 17167 52570 68138 22830 22832 22833	
43161	43161 108853 151058 127941 103692 170570 170574 19444 140258 88331 88336 159483 159480 39099 125844 39094 100525 79380 100520 100521	
167799	167799 64942 64941 155420 64947 64944 166394 143170 143173 75090 167425 88158 163038 44425 120965 53955 53954 57438 36772 101989	
125719	125719 104197 85804 130194 130196 78983 78982 78980 78987 78985 78984 125710 140767 27359 27353 128541 27954 25263 25265 25269	
119955	119955 119957 119956 17184 17185 17186 9368 9367 9363 9360 9361 8985 8984 8986 8981 8980 149070 121102 121105 166955	
166848	166848 161818 90287 45628 45629 162544 90283 10566 162547 45627 10699 10698 7953 10691 53080 10693 9167 9161 53087 10696	
56090	56090 56093 141672 101870 57328 57329 101878 57320 57323 147923 37512 37516 3799 3798 75254 75250 3790 2154 4980 4987	
14649	14649 71517 71516 71515 38627 135748 106649 136161 135749 30438 134891 134893 106642 30432 106646 113333 113331 83458 133327 146109	
128367	128367 168426 128360 128361 85498 160051 141018 45240 138793 45242 138791 134231 134230 45246 141016 85723 44118 85724 125283 44114	
135433	135433 160217 58037 163091 135439 163093 160219 166802 38814 158758 158759 38812 158757 38819 158751 137867 124477 124474 53776 53775	
20670	20670 28280 49580 62422 81958 120988 120987 120985 120983 124400 118978 118975 118972 46991 85018 163169 135321 22838 46996 46999	
113627	113627 53315 63409 49187 49186 21274 63402 49188 56894 56897 56890 1834 1838 1839 56899 81004 2405 2403 2408 142283	
157031	157031 52578 68130 94118 94119 60446 162143 94112 116160 94110 94116 102579 94115 113530 113533 938 9566 9567 933 158974	
149079	149079 41898 45539 41890 48322 45535 48324 48325 45530 163785 163787 152089 75513 152083 164667 1957 58149 1950 1952 49982	
42161	42161 42162 42166 63790 16962 63797 16967 53097 52684 52685 52686 9171 52682 12270 12273 12275 118997 53554 10523 10521	
2454	2454 167182 2453 167180 150670 93916 93914 93919 61836 61833 117337 148742 117332 141932 52036 52034 97218 140800 97215 141938	
52667	52667 159940 52665 102269 53395 102263 102261 102265 102264 63482 63483 63481 80686 63484 63488 80688 152803 95425 20509 143808	
135897	135897 135894 145532 128091 42949 128096 84639 41415 41414 84630 41413 83941 83946 83948 126935 39703 133496 133497 133490 39707	
155460	155460 134541 138243 2159 134545 134544 113448 159979 135586 86520 133011 159971 113442 113444 86527 14069 14066 14067 14063 106065	
6240	6240 6242 6243 6246 115334 162151 125041 125043 125044 115338 128766 14992 14993 14994 143772 162154 141704 141707 829 141700	
46998	46998 85013 163166 85015 163162 134055 134057 48456 155984 155988 75382 7318 44598 44596 44592 44591 7312 11900 54516 11905	
931	931 36803 935 164983 104802 104805 104804 112666 112664 164981 132835 55271 108535 157702 125917 125912 152641 152642 132832 148676	
17402	17402 107251 13311 13310 150001 10759 152474 152473 152471 10750 10751 53763 10755 53766 10757 58799 62327 11802 11801 54237	
163161	163161 13958 13957 13956 13954 13952 13951 164887 5522 18139 89759 89755 89752 89750 18133 72931 72935 72939 30089 30087	
10741	10741 112919 11836 11835 14841 14842 48691 48694 156380 62331 154696 62337 104080 13097 13094 137868 168044 83617 168040 44757	
108484	108484 108487 78063 147752 39351 39353 39359 112338 156105 161891 47505 47504 47507 170432 88369 144504 144507 88361 88364 88365	
155982	155982 126441 126440 126443 74606 8567 12817 51180 8561 111691 27187 134051 8568 92206 119061 119063 92203 141014 119068 145415	
48101	48101 139501 54439 163733 163734 163736 161462 59600 161460 59602 161466 111683 161464 161465 59609 41112 41113 129048 58564 129046	
142276	142276 142278 68217 112039 112038 115560 34018 131994 34013 34017 137740 133842 39290 133848 39296 54286 54287 68506 157407 157401	
62687	62687 62686 62685 45759 53796 53793 53823 63086 78246 78241 63080 63081 133159 115705 163308 12300 12303 163303 115707 12309	
159976	159976 142950 77858 77850 77851 166723 77856 142324 47440 142323 142320 47443 47448 142328 34103 34101 115215 34107 34106 88429	
53559	53559 53558 63240 63241 63242 152243 121030 121032 63248 21479 54683 54680 142112 8877 142116 21471 21470 21473 21475 21476	
142285	142285 142289 142288 49456 157108 68009 116016 116010 116012 98952 163468 98951 68006 68005 163469 36973 36978 36979 164115 168319	
9701	9701 9702 9703 168417 24119 112263 112261 112267 37358 37357 24114 37350 95918 6922 2284 114032 67094 67096 108680 108689	
58147	58147 160325 1959 158873 58143 58142 164664 169809 158621 158622 164835 158624 158625 156377 59818 90045 162789 59811 162783 13253	
38607	38607 83430 83432 102758 44428 133300 133302 112009 112002 112006 112007 112004 157851 27821 136263 793 791 83385 71570 71572	
106067	106067 3248 106060 157315 106069 3246 3244 167330 167331 167334 157317 102993 102992 69694 161056 71404 71406 71402 38774 38775	
138427	138427 120265 40030 133165 133160 133161 133162 47563 85946 47560 47566 138848 15645 15640 15642 141150 131634 141151 150754 78041	
45637	45637 9193 7947 7940 7942 9196 9199 7948 42177 42176 16915 16917 16910 42179 16913 12204 12206 12207 90121 167899	
133492	133492 71378 12902 12901 7030 7031 7034 7037 123455 123454 123456 37731 37730 147894 37735 37736 30709 83364 83366 123183	
48214	48214 161234 48211 26840 44577 44570 26847 44572 26849 67540 139423 157742 158935 160038 157741 68645 149498 158932 68646 158938	
141703	141703 45333 825 827 821 45339 823 162158 133472 119222 119226 80844 5251 5255 141646 164238 164239 164230 164233 164234	
36113	36113 36110 36116 36117 146434 133651 33548 33549 84521 33542 33541 41523 41526 39636 129416 129415 159831 137821 137823 137822	
11908	11908 59146 59147 59145 33124 166899 129388 88615 123986 123984 123982 141419 111607 134634 156983 119316 156981 119313 119312 119311	
44751	44751 44753 44752 169795 169796 169791 169799 20296 157922 20294 20292 29721 29720 156618 29725 157920 163159 29728 156610 163542	
152649	152649 148674 125919 68793 157691 132309 68796 157696 157697 157698 142733 132300 132307 132305 167936 167937 167934 167935 167932 1823	
163438	163438 163435 86246 163433 163432 28528 28529 62205 1486 1485 1484 1489 54331 58496 58495 54335 164788 164789 143730 143731	
168316	168316 137657 137654 150957 156392 137658 137659 150954 67130 148196 147681 161119 25840 25843 156020 64405 25846 25847 156028 29178	
123290	123290 123296 6975 6973 132870 132876 132878 30742 141801 15825 15828 137319 137316 141805 137310 33947 18341 33945 33942 15449	
69009	69009 154309 43582 124266 69006 69003 166776 148475 148477 148470 52374 17362 12781 97716 52378 17369 97713 162522 162520 162526	
122454	122454 151312 71778 8037 8033 8032 163982 163980 163987 163985 12589 12587 12586 12584 86657 44911 44917 44916 44915 44914	
167930	167930 48075 167938 48073 9384 9386 57925 57922 156348 95642 95649 67142 156343 163235 163237 168220 168227 163230 168225 163232	
142502	142502 147751 142500 81180 142508 102118 106536 106535 7572 106533 136691 132533 136695 144481 144480 111931 111937 111936 111935 111934	
157215	157215 68315 157217 53769 31881 136806 157218 136802 68318 145964 112482 53761 113054 112489 169974 169975 3019 169970 169972 169973	
143736	143736 48589 143367 143735 164780 20055 20056 20057 164785 20053 165637 148856 148852 162010 156507 89680 167023 143089 143085 161494	
